episode,reward,collisions,completion,steps
872,22.14584741240833,0,1,54
873,21.05566214211285,0,1,2
874,21.00074577331543,0,1,1
875,21.059399949386716,0,1,2
876,22.085349331318866,0,1,36
877,21.599675387493335,0,1,31
878,21.939622012898326,0,1,12
879,21.098774906480685,0,1,6
880,21.363988215103745,0,1,6
881,21.305623335996643,0,1,12
882,21.446442967280746,0,1,15
883,22.281163232633844,0,1,40
884,21.857665890827775,0,1,10
885,21.379768362268806,0,1,6
886,21.268909933045506,0,1,6
887,21.700120076537132,0,1,11
888,21.053020941093564,0,1,2
889,21.243829727871343,0,1,15
890,21.005752563476562,0,1,1
891,21.89358188980259,0,1,51
892,21.82914724573493,0,1,12
893,21.357742882566527,0,1,26
894,21.47310291789472,0,1,6
895,21.495069136843085,0,1,11
896,22.151226288697217,0,1,32
897,21.336458215489984,0,1,10
898,21.462710849940777,0,1,6
899,22.67731056222692,0,1,96
900,21.27167040220229,0,1,24
901,21.003276824951172,0,1,1
902,21.003713607788086,0,1,1
903,21.222797844733577,0,1,8
904,21.90353882499039,0,1,14
905,22.146565726143308,0,1,24
906,21.423013931140304,0,1,15
907,21.020580159733072,0,1,2
908,21.566831082032877,0,1,26
909,21.26639698818326,0,1,7
910,21.021432876586914,0,1,1
911,21.003082275390625,0,1,1
912,22.473858755081892,0,1,38
913,21.845724672079086,0,1,18
914,21.219810796901584,0,1,5
915,22.04174486757256,0,1,16
916,21.01850128173828,0,1,1
917,21.742171278223395,0,1,10
918,21.026472091674805,0,1,1
919,21.32478523568716,0,1,24
920,21.682465156540275,0,1,8
921,21.01291847229004,0,1,1
922,21.084777541575022,0,1,5
923,20.999000549316406,0,1,1
924,21.11202960863011,0,1,6
925,21.46369283401873,0,1,34
926,21.440289944410324,0,1,8
927,21.405861135805026,0,1,11
928,22.095361715182662,0,1,14
929,21.939665731275454,0,1,14
930,20.999000549316406,0,1,1
931,20.999000549316406,0,1,1
932,20.999000549316406,0,1,1
933,22.11212118715048,0,1,12
934,21.551249504380394,0,1,48
935,21.077326828730293,0,1,6
936,21.49535866640508,0,1,9
937,21.016267776489258,0,1,1
938,21.36987416446209,0,1,7
939,21.9161155577749,0,1,11
940,21.11221721023321,0,1,4
941,21.023759841918945,0,1,1
942,21.95931050926447,0,1,11
943,20.999000549316406,0,1,1
944,21.578132270253263,0,1,10
945,21.793632799759507,0,1,38
946,21.491197684779763,0,1,12
947,20.999000549316406,0,1,1
948,21.23987408389803,0,1,9
949,21.72902398556471,0,1,15
950,21.41981983970618,0,1,28
951,22.014106729999185,0,1,11
952,22.213064652052708,0,1,21
953,21.033374786376953,0,1,1
954,21.68945375282783,0,1,12
955,21.435931941436138,0,1,28
956,21.628467805683613,0,1,9
957,21.544005321571603,0,1,11
958,21.400684986263514,0,1,8
959,22.30296368151903,0,1,13
960,21.65653072670102,0,1,16
961,21.065280424430966,0,1,2
962,21.534989461419173,0,1,12
963,21.015003204345703,0,1,1
964,21.022018432617188,0,1,1
965,20.999000549316406,0,1,1
966,22.392693022964522,0,1,55
967,21.674567816779017,0,1,10
968,21.867675915767904,0,1,55
969,22.200269920635037,0,1,39
970,21.004846572875977,0,1,1
971,21.009660720825195,0,1,1
972,21.79344337619841,0,1,10
973,21.434851484606043,0,1,28
974,21.011432647705078,0,1,1
975,21.54558083228767,0,1,13
976,21.774915168061852,0,1,9
977,21.004362106323242,0,1,1
978,21.82484261901118,0,1,15
979,21.690057844039984,0,1,12
980,21.332384627312422,0,1,7
981,21.565682280808687,0,1,11
982,20.999319076538086,0,1,1
983,21.457895904779434,0,1,8
984,21.009231567382812,0,1,1
985,20.999000549316406,0,1,1
986,21.81676666252315,0,1,11
987,20.999000549316406,0,1,1
988,20.999000549316406,0,1,1
989,21.959812391665764,0,1,15
990,21.705902166548185,0,1,28
991,21.021820068359375,0,1,1
992,21.0153751373291,0,1,1
993,21.81174964644015,0,1,14
994,21.476487601175904,0,1,8
995,21.014402389526367,0,1,1
996,22.298381669446826,0,1,15
997,21.48545290529728,0,1,9
998,21.40831295400858,0,1,7
999,20.999000549316406,0,1,1
1000,20.999000549316406,0,1,1
1001,21.20792603510199,0,1,6
1002,21.990342624485493,0,1,13
1003,21.718912478536367,0,1,10
1004,21.656469149689656,0,1,11
1005,21.02266502380371,0,1,1
1006,22.126374405037495,0,1,71
1007,21.02235221862793,0,1,1
1008,21.126705085858703,0,1,3
1009,21.4272337872535,0,1,13
1010,22.91607603104785,0,1,48
1011,20.999000549316406,0,1,1
1012,22.76495785527368,0,1,68
1013,21.718638798221946,0,1,8
1014,21.909023040905595,0,1,10
1015,23.61663317870989,0,1,96
1016,23.917394206218887,0,1,74
1017,21.610275516402908,0,1,9
1018,21.006542205810547,0,1,1
1019,21.173641043016687,0,1,9
1020,22.402632811317744,0,1,106
1021,21.37517024599947,0,1,9
1022,21.11183924425859,0,1,5
1023,21.778859139070846,0,1,25
1024,20.999000549316406,0,1,1
1025,21.63542696845252,0,1,12
1026,21.031280517578125,0,1,1
1027,22.992126872763038,0,1,65
1028,20.999000549316406,0,1,1
1029,21.01740264892578,0,1,1
1030,22.42656430124771,0,1,44
1031,21.399468217394315,0,1,12
1032,21.470828158897348,0,1,17
1033,21.670776210725307,0,1,13
1034,20.999000549316406,0,1,1
1035,24.818332660470332,0,1,175
1036,21.636410540202633,0,1,15
1037,20.999000549316406,0,1,1
1038,21.749772427603602,0,1,15
1039,21.341142926481552,0,1,8
1040,21.141404962167144,0,1,3
1041,21.316514265781734,0,1,19
1042,21.121329760178924,0,1,3
1043,21.575260419100232,0,1,28
1044,21.000682830810547,0,1,1
1045,21.12249213695759,0,1,10
1046,21.008758544921875,0,1,1
1047,21.764681649496197,0,1,41
1048,21.91208990116138,0,1,41
1049,21.825009208288975,0,1,11
1050,21.744026519358158,0,1,12
1051,21.683743502944708,0,1,13
1052,21.476003805175424,0,1,7
1053,21.500432662665844,0,1,12
1054,21.509160300367512,0,1,22
1055,21.638792177895084,0,1,13
1056,21.023839950561523,0,1,1
1057,22.37668724206742,0,1,85
1058,21.903407731850166,0,1,36
1059,21.371947544277646,0,1,32
1060,21.008028030395508,0,1,1
1061,20.999000549316406,0,1,1
1062,21.648872640216723,0,1,23
1063,21.43145242333412,0,1,8
1064,21.36474363952584,0,1,39
1065,22.011653762310743,0,1,58
1066,21.89964733098168,0,1,34
1067,21.538985788822174,0,1,10
1068,21.915312100783922,0,1,15
1069,21.006683349609375,0,1,1
1070,21.018089294433594,0,1,1
1071,21.021902084350586,0,1,1
1072,21.00031089782715,0,1,1
1073,21.059799002483487,0,1,2
1074,21.447156647220254,0,1,7
1075,21.031625172356144,0,1,4
1076,21.01572608947754,0,1,1
1077,21.246363377314992,0,1,8
1078,21.0156192779541,0,1,1
1079,22.443758392706513,0,1,16
1080,23.03550339693902,0,1,82
1081,21.009546279907227,0,1,1
1082,21.157437261310406,0,1,6
1083,21.9321093223989,0,1,12
1084,21.336526680737734,0,1,7
1085,22.230921922484413,0,1,43
1086,21.627055421471596,0,1,9
1087,22.932395081432333,0,1,86
1088,21.950012678280473,0,1,10
1089,21.925503809936345,0,1,27
1090,21.0036563873291,0,1,1
1091,21.007892608642578,0,1,1
1092,21.597146870568395,0,1,10
1093,21.972469787171576,0,1,30
1094,21.025375366210938,0,1,1
1095,21.428650164976716,0,1,8
1096,21.35421270347433,0,1,10
1097,21.72102613572497,0,1,27
1098,21.065191255882382,0,1,2
1099,21.19999056868255,0,1,6
1100,21.86480580829084,0,1,10
1101,22.437916012480855,0,1,16
1102,21.903943440061994,0,1,17
1103,21.001985549926758,0,1,1
1104,21.074179669842124,0,1,4
1105,21.858848752453923,0,1,20
1106,22.184149896726012,0,1,11
1107,21.523404831066728,0,1,11
1108,25.22046222652716,0,1,150
1109,21.941709335893393,0,1,14
1110,21.33443265222013,0,1,7
1111,21.61799916625023,0,1,13
1112,21.401808708906174,0,1,8
1113,21.009735107421875,0,1,1
1114,21.917786746984348,0,1,30
1115,21.0185489654541,0,1,1
1116,21.839965911582112,0,1,12
1117,20.999000549316406,0,1,1
1118,21.958147326484323,0,1,11
1119,21.063298769528046,0,1,5
1120,21.823914510954637,0,1,30
1121,21.03311120159924,0,1,2
1122,21.03055763244629,0,1,1
1123,21.6067848559469,0,1,7
1124,21.019744873046875,0,1,1
1125,21.08722010627389,0,1,3
1126,22.005610415712,0,1,13
1127,21.689745912328362,0,1,9
1128,22.00648867390555,0,1,24
1129,20.999000549316406,0,1,1
1130,20.999000549316406,0,1,1
1131,20.999000549316406,0,1,1
1132,21.005157470703125,0,1,1
1133,20.999000549316406,0,1,1
1134,21.592911204323173,0,1,14
1135,21.655378529801965,0,1,9
1136,21.766900077462196,0,1,13
1137,20.999000549316406,0,1,1
1138,21.150346834445372,0,1,9
1139,21.020837783813477,0,1,1
1140,22.146991257322952,0,1,37
1141,21.129252694547176,0,1,4
1142,22.77484879468102,0,1,96
1143,21.235643791034818,0,1,7
1144,21.53228626586497,0,1,7
1145,21.715938770445064,0,1,45
1146,21.200661124894395,0,1,10
1147,21.203164780512452,0,1,4
1148,21.028913497924805,0,1,1
1149,21.002355575561523,0,1,1
1150,21.808366963639855,0,1,14
1151,21.63574889465235,0,1,26
1152,21.909199815243483,0,1,11
1153,21.47539622709155,0,1,9
1154,20.999000549316406,0,1,1
1155,21.608907458896283,0,1,30
1156,21.975244128727354,0,1,33
1157,21.937983414158225,0,1,12
1158,21.3321550473338,0,1,11
1159,21.630488557741046,0,1,12
1160,21.009328842163086,0,1,1
1161,21.016494750976562,0,1,1
1162,21.82864602841437,0,1,12
1163,21.18025347031653,0,1,4
1164,21.418702865135856,0,1,8
1165,21.02695655822754,0,1,1
1166,22.34701416059397,0,1,35
1167,20.999000549316406,0,1,1
1168,20.999000549316406,0,1,1
1169,22.010928528674413,0,1,46
1170,21.912175649951678,0,1,34
1171,22.04749288596213,0,1,12
1172,21.231809755787253,0,1,4
1173,21.136129496851936,0,1,6
1174,21.33711396169383,0,1,7
1175,22.565707333618775,0,1,41
1176,21.887584606185555,0,1,11
1177,21.25236232019961,0,1,5
1178,21.920235631405376,0,1,34
1179,21.007444381713867,0,1,1
1180,21.02420425415039,0,1,1
1181,21.914026657119393,0,1,11
1182,21.429141484200954,0,1,8
1183,21.588281776872464,0,1,32
1184,22.03535501100123,0,1,15
1185,21.92312646470964,0,1,19
1186,21.153256736695766,0,1,4
1187,21.27525382861495,0,1,6
1188,21.94245453737676,0,1,12
1189,21.600557804107666,0,1,10
1190,21.381633757438976,0,1,34
1191,21.654673943296075,0,1,9
1192,21.56033208046574,0,1,19
1193,20.999000549316406,0,1,1
1194,21.210207341238856,0,1,6
1195,20.999000549316406,0,1,1
1196,21.002965927124023,0,1,1
1197,21.3269080594182,0,1,5
1198,21.272007821302395,0,1,11
1199,21.00725746154785,0,1,1
1200,22.20758085884154,0,1,14
1201,21.133976256474853,0,1,3
1202,21.01611328125,0,1,1
1203,21.46446799347177,0,1,11
1204,21.818833746016026,0,1,11
1205,21.211866211146116,0,1,5
1206,21.00973892211914,0,1,1
1207,20.999000549316406,0,1,1
1208,20.999000549316406,0,1,1
1209,21.864625837653875,0,1,12
1210,21.746649277440156,0,1,28
1211,21.032907485961914,0,1,1
1212,21.66442539768468,0,1,22
1213,21.102936064824462,0,1,3
1214,20.99917984008789,0,1,1
1215,21.078033063793555,0,1,3
1216,21.40198526158929,0,1,13
1217,21.17038886260707,0,1,7
1218,21.140127966180444,0,1,5
1219,20.999000549316406,0,1,1
1220,21.54783126525581,0,1,8
1221,23.05480765295215,0,1,78
1222,21.075746318441816,0,1,4
1223,20.999000549316406,0,1,1
1224,22.091087007895112,0,1,12
1225,21.11923567019403,0,1,3
1226,21.62727894447744,0,1,8
1227,21.018638610839844,0,1,1
1228,21.638907885178924,0,1,7
1229,21.911448860890232,0,1,12
1230,21.620820531621575,0,1,9
1231,21.013301849365234,0,1,1
1232,21.531131853043917,0,1,39
1233,21.025373458862305,0,1,1
1234,22.01173417456448,0,1,15
1235,21.99113205820322,0,1,17
1236,21.512394534540363,0,1,11
1237,21.254883179441094,0,1,5
1238,21.61282768845558,0,1,18
1239,21.00452423095703,0,1,1
1240,21.815145774162374,0,1,16
1241,21.742396216839552,0,1,11
1242,21.189364094563643,0,1,9
1243,21.425792201276636,0,1,17
1244,21.542431792244315,0,1,14
